"id","inning","over","ball","batsman","non_striker","bowler","batsman_runs","extra_runs","total_runs","non_boundary","is_wicket","dismissal_kind","player_dismissed","fielder","extras_type","batting_team","bowling_team"
1254069,2,9,7,"S Dube","JC Buttler","RA Jadeja",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,10,1,"S Dube","JC Buttler","DJ Bravo",0,1,1,0,0,NA,NA,NA,"wides","Rajasthan Royals","Chennai Super Kings"
1254069,2,10,2,"S Dube","JC Buttler","DJ Bravo",0,1,1,0,0,NA,NA,NA,"wides","Rajasthan Royals","Chennai Super Kings"
1254069,2,10,3,"S Dube","JC Buttler","DJ Bravo",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,10,4,"S Dube","JC Buttler","DJ Bravo",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,10,5,"S Dube","JC Buttler","DJ Bravo",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,10,6,"JC Buttler","S Dube","DJ Bravo",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,10,7,"JC Buttler","S Dube","DJ Bravo",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,10,8,"S Dube","JC Buttler","DJ Bravo",0,1,1,0,0,NA,NA,NA,"wides","Rajasthan Royals","Chennai Super Kings"
1254069,2,10,9,"S Dube","JC Buttler","DJ Bravo",0,1,1,0,0,NA,NA,NA,"wides","Rajasthan Royals","Chennai Super Kings"
1254069,2,10,1,"S Dube","JC Buttler","DJ Bravo",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,11,1,"JC Buttler","S Dube","RA Jadeja",0,0,0,0,1,"bowled","JC Buttler",NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,11,2,"DA Miller","S Dube","RA Jadeja",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,11,3,"S Dube","DA Miller","RA Jadeja",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,11,4,"S Dube","DA Miller","RA Jadeja",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,11,5,"DA Miller","S Dube","RA Jadeja",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,11,6,"S Dube","DA Miller","RA Jadeja",0,0,0,0,1,"lbw","S Dube",NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,12,1,"DA Miller","R Parag","MM Ali",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,12,2,"DA Miller","R Parag","MM Ali",0,1,1,0,0,NA,NA,NA,"legbyes","Rajasthan Royals","Chennai Super Kings"
1254069,2,12,3,"R Parag","DA Miller","MM Ali",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,12,4,"R Parag","DA Miller","MM Ali",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,12,5,"DA Miller","R Parag","MM Ali",0,0,0,0,1,"lbw","DA Miller",NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,12,6,"R Tewatia","R Parag","MM Ali",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,13,1,"R Parag","R Tewatia","RA Jadeja",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,13,2,"R Tewatia","R Parag","RA Jadeja",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,13,3,"R Tewatia","R Parag","RA Jadeja",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,13,4,"R Parag","R Tewatia","RA Jadeja",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,13,5,"R Parag","R Tewatia","RA Jadeja",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,13,6,"R Parag","R Tewatia","RA Jadeja",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,14,1,"R Parag","R Tewatia","MM Ali",0,0,0,0,1,"caught","R Parag","RA Jadeja",NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,14,2,"CH Morris","R Tewatia","MM Ali",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,14,3,"CH Morris","R Tewatia","MM Ali",0,0,0,0,1,"caught","CH Morris","RA Jadeja",NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,14,4,"JD Unadkat","R Tewatia","MM Ali",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,14,5,"R Tewatia","JD Unadkat","MM Ali",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,14,6,"JD Unadkat","R Tewatia","MM Ali",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,15,1,"R Tewatia","JD Unadkat","DJ Bravo",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,15,2,"JD Unadkat","R Tewatia","DJ Bravo",0,1,1,0,0,NA,NA,NA,"wides","Rajasthan Royals","Chennai Super Kings"
1254069,2,15,3,"JD Unadkat","R Tewatia","DJ Bravo",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,15,4,"R Tewatia","JD Unadkat","DJ Bravo",0,1,1,0,0,NA,NA,NA,"legbyes","Rajasthan Royals","Chennai Super Kings"
1254069,2,15,5,"JD Unadkat","R Tewatia","DJ Bravo",2,0,2,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,15,6,"JD Unadkat","R Tewatia","DJ Bravo",2,0,2,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,15,7,"JD Unadkat","R Tewatia","DJ Bravo",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,16,1,"R Tewatia","JD Unadkat","MM Ali",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,16,2,"R Tewatia","JD Unadkat","MM Ali",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,16,3,"JD Unadkat","R Tewatia","MM Ali",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,16,4,"R Tewatia","JD Unadkat","MM Ali",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,16,5,"JD Unadkat","R Tewatia","MM Ali",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,16,6,"JD Unadkat","R Tewatia","MM Ali",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,17,1,"JD Unadkat","R Tewatia","SM Curran",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,17,2,"JD Unadkat","R Tewatia","SM Curran",6,0,6,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,17,3,"JD Unadkat","R Tewatia","SM Curran",0,1,1,0,0,NA,NA,NA,"byes","Rajasthan Royals","Chennai Super Kings"
1254069,2,17,4,"R Tewatia","JD Unadkat","SM Curran",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,17,5,"JD Unadkat","R Tewatia","SM Curran",4,0,4,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,17,6,"JD Unadkat","R Tewatia","SM Curran",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,18,1,"JD Unadkat","R Tewatia","DJ Bravo",1,0,1,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,18,2,"R Tewatia","JD Unadkat","DJ Bravo",2,0,2,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,18,3,"R Tewatia","JD Unadkat","DJ Bravo",6,0,6,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,18,4,"R Tewatia","JD Unadkat","DJ Bravo",6,0,6,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,18,5,"R Tewatia","JD Unadkat","DJ Bravo",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,18,6,"R Tewatia","JD Unadkat","DJ Bravo",0,0,0,0,1,"caught","R Tewatia","RD Gaikwad",NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,19,1,"JD Unadkat","C Sakariya","SN Thakur",4,0,4,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,19,2,"JD Unadkat","C Sakariya","SN Thakur",0,1,1,0,0,NA,NA,NA,"wides","Rajasthan Royals","Chennai Super Kings"
1254069,2,19,3,"JD Unadkat","C Sakariya","SN Thakur",0,1,1,0,0,NA,NA,NA,"wides","Rajasthan Royals","Chennai Super Kings"
1254069,2,19,4,"JD Unadkat","C Sakariya","SN Thakur",0,0,0,0,1,"caught","JD Unadkat","RA Jadeja",NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,19,5,"Mustafizur Rahman","C Sakariya","SN Thakur",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,19,6,"Mustafizur Rahman","C Sakariya","SN Thakur",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,19,7,"Mustafizur Rahman","C Sakariya","SN Thakur",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254069,2,19,8,"Mustafizur Rahman","C Sakariya","SN Thakur",0,0,0,0,0,NA,NA,NA,NA,"Rajasthan Royals","Chennai Super Kings"
1254070,1,0,1,"RG Sharma","Q de Kock","MP Stoinis",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,0,2,"RG Sharma","Q de Kock","MP Stoinis",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,0,3,"Q de Kock","RG Sharma","MP Stoinis",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,0,4,"RG Sharma","Q de Kock","MP Stoinis",2,0,2,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,0,5,"RG Sharma","Q de Kock","MP Stoinis",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,0,6,"RG Sharma","Q de Kock","MP Stoinis",2,0,2,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,1,1,"Q de Kock","RG Sharma","R Ashwin",0,1,1,0,0,NA,NA,NA,"legbyes","Mumbai Indians","Delhi Capitals"
1254070,1,1,2,"RG Sharma","Q de Kock","R Ashwin",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,1,3,"RG Sharma","Q de Kock","R Ashwin",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,1,4,"RG Sharma","Q de Kock","R Ashwin",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,1,5,"RG Sharma","Q de Kock","R Ashwin",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,1,6,"Q de Kock","RG Sharma","R Ashwin",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,2,1,"Q de Kock","RG Sharma","MP Stoinis",0,0,0,0,1,"caught","Q de Kock","RR Pant",NA,"Mumbai Indians","Delhi Capitals"
1254070,1,2,2,"SA Yadav","RG Sharma","MP Stoinis",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,2,3,"RG Sharma","SA Yadav","MP Stoinis",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,2,4,"SA Yadav","RG Sharma","MP Stoinis",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,2,5,"SA Yadav","RG Sharma","MP Stoinis",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,2,6,"RG Sharma","SA Yadav","MP Stoinis",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,3,1,"SA Yadav","RG Sharma","R Ashwin",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,3,2,"SA Yadav","RG Sharma","R Ashwin",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,3,3,"SA Yadav","RG Sharma","R Ashwin",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,3,4,"RG Sharma","SA Yadav","R Ashwin",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,3,5,"RG Sharma","SA Yadav","R Ashwin",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,3,6,"RG Sharma","SA Yadav","R Ashwin",6,0,6,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,4,1,"SA Yadav","RG Sharma","K Rabada",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,4,2,"SA Yadav","RG Sharma","K Rabada",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,4,3,"SA Yadav","RG Sharma","K Rabada",3,0,3,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,4,4,"RG Sharma","SA Yadav","K Rabada",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,4,5,"RG Sharma","SA Yadav","K Rabada",6,0,6,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,4,6,"RG Sharma","SA Yadav","K Rabada",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,5,1,"RG Sharma","SA Yadav","A Mishra",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,5,2,"SA Yadav","RG Sharma","A Mishra",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,5,3,"SA Yadav","RG Sharma","A Mishra",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,5,4,"SA Yadav","RG Sharma","A Mishra",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,5,5,"SA Yadav","RG Sharma","A Mishra",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,5,6,"RG Sharma","SA Yadav","A Mishra",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,6,1,"SA Yadav","RG Sharma","Avesh Khan",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,6,2,"RG Sharma","SA Yadav","Avesh Khan",0,4,4,0,0,NA,NA,NA,"legbyes","Mumbai Indians","Delhi Capitals"
1254070,1,6,3,"RG Sharma","SA Yadav","Avesh Khan",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,6,4,"RG Sharma","SA Yadav","Avesh Khan",6,0,6,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,6,5,"RG Sharma","SA Yadav","Avesh Khan",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,6,6,"SA Yadav","RG Sharma","Avesh Khan",0,0,0,0,1,"caught","SA Yadav","RR Pant",NA,"Mumbai Indians","Delhi Capitals"
1254070,1,7,1,"RG Sharma","Ishan Kishan","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,7,2,"Ishan Kishan","RG Sharma","Lalit Yadav",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,7,3,"Ishan Kishan","RG Sharma","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,7,4,"RG Sharma","Ishan Kishan","Lalit Yadav",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,7,5,"RG Sharma","Ishan Kishan","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,7,6,"Ishan Kishan","RG Sharma","Lalit Yadav",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,8,1,"RG Sharma","Ishan Kishan","A Mishra",2,0,2,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,8,2,"RG Sharma","Ishan Kishan","A Mishra",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,8,3,"RG Sharma","Ishan Kishan","A Mishra",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,8,4,"RG Sharma","Ishan Kishan","A Mishra",0,0,0,0,1,"caught","RG Sharma","SPD Smith",NA,"Mumbai Indians","Delhi Capitals"
1254070,1,8,5,"Ishan Kishan","HH Pandya","A Mishra",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,8,6,"HH Pandya","Ishan Kishan","A Mishra",0,0,0,0,1,"caught","HH Pandya","SPD Smith",NA,"Mumbai Indians","Delhi Capitals"
1254070,1,9,1,"Ishan Kishan","KH Pandya","R Ashwin",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,9,2,"Ishan Kishan","KH Pandya","R Ashwin",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,9,3,"Ishan Kishan","KH Pandya","R Ashwin",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,9,4,"KH Pandya","Ishan Kishan","R Ashwin",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,9,5,"KH Pandya","Ishan Kishan","R Ashwin",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,9,6,"KH Pandya","Ishan Kishan","R Ashwin",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,10,1,"Ishan Kishan","KH Pandya","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,10,2,"KH Pandya","Ishan Kishan","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,10,3,"Ishan Kishan","KH Pandya","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,10,4,"KH Pandya","Ishan Kishan","Lalit Yadav",0,0,0,0,1,"bowled","KH Pandya",NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,10,5,"KA Pollard","Ishan Kishan","Lalit Yadav",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,10,6,"KA Pollard","Ishan Kishan","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,11,1,"KA Pollard","Ishan Kishan","A Mishra",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,11,2,"KA Pollard","Ishan Kishan","A Mishra",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,11,3,"Ishan Kishan","KA Pollard","A Mishra",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,11,4,"Ishan Kishan","KA Pollard","A Mishra",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,11,5,"KA Pollard","Ishan Kishan","A Mishra",0,0,0,0,1,"lbw","KA Pollard",NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,11,6,"J Yadav","Ishan Kishan","A Mishra",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,12,1,"Ishan Kishan","J Yadav","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,12,2,"J Yadav","Ishan Kishan","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,12,3,"Ishan Kishan","J Yadav","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,12,4,"J Yadav","Ishan Kishan","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,12,5,"Ishan Kishan","J Yadav","Lalit Yadav",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,12,6,"Ishan Kishan","J Yadav","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,13,1,"Ishan Kishan","J Yadav","MP Stoinis",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,13,2,"J Yadav","Ishan Kishan","MP Stoinis",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,13,3,"J Yadav","Ishan Kishan","MP Stoinis",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,13,4,"J Yadav","Ishan Kishan","MP Stoinis",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,13,5,"Ishan Kishan","J Yadav","MP Stoinis",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,13,6,"J Yadav","Ishan Kishan","MP Stoinis",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,14,1,"Ishan Kishan","J Yadav","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,14,2,"J Yadav","Ishan Kishan","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,14,3,"Ishan Kishan","J Yadav","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,14,4,"J Yadav","Ishan Kishan","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,14,5,"Ishan Kishan","J Yadav","Lalit Yadav",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,14,6,"Ishan Kishan","J Yadav","Lalit Yadav",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,15,1,"Ishan Kishan","J Yadav","R Ashwin",6,0,6,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,15,2,"Ishan Kishan","J Yadav","R Ashwin",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,15,3,"Ishan Kishan","J Yadav","R Ashwin",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,15,4,"J Yadav","Ishan Kishan","R Ashwin",2,0,2,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,15,5,"J Yadav","Ishan Kishan","R Ashwin",2,0,2,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,15,6,"J Yadav","Ishan Kishan","R Ashwin",2,0,2,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,16,1,"Ishan Kishan","J Yadav","K Rabada",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,16,2,"Ishan Kishan","J Yadav","K Rabada",4,0,4,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,16,3,"Ishan Kishan","J Yadav","K Rabada",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,16,4,"J Yadav","Ishan Kishan","K Rabada",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,16,5,"J Yadav","Ishan Kishan","K Rabada",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,16,6,"J Yadav","Ishan Kishan","K Rabada",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,17,1,"J Yadav","Ishan Kishan","A Mishra",2,0,2,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,17,2,"J Yadav","Ishan Kishan","A Mishra",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,17,3,"Ishan Kishan","J Yadav","A Mishra",0,0,0,0,1,"bowled","Ishan Kishan",NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,17,4,"RD Chahar","J Yadav","A Mishra",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,17,5,"RD Chahar","J Yadav","A Mishra",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,17,6,"J Yadav","RD Chahar","A Mishra",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,18,1,"J Yadav","RD Chahar","K Rabada",2,0,2,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,18,2,"J Yadav","RD Chahar","K Rabada",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,18,3,"RD Chahar","J Yadav","K Rabada",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,18,4,"J Yadav","RD Chahar","K Rabada",0,0,0,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,18,5,"J Yadav","RD Chahar","K Rabada",0,0,0,0,1,"caught and bowled","J Yadav",NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,18,6,"JJ Bumrah","RD Chahar","K Rabada",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
1254070,1,19,1,"JJ Bumrah","RD Chahar","Avesh Khan",1,0,1,0,0,NA,NA,NA,NA,"Mumbai Indians","Delhi Capitals"
